unix_time,datetime,total_percent,cpu0_percent,cpu1_percent,cpu2_percent,cpu3_percent
1785059083,2026-07-26 17:44:43,1.8,1.5,1.5,1.5,2.5
1785059085,2026-07-26 17:44:45,2.5,1.0,3.0,3.5,2.5
1785059087,2026-07-26 17:44:47,2.4,0.5,2.5,3.5,4.0
1785059089,2026-07-26 17:44:49,1.2,1.0,1.0,1.0,1.5
1785059091,2026-07-26 17:44:51,1.2,1.0,2.0,1.5,0.5
1785059093,2026-07-26 17:44:53,2.9,2.5,6.5,2.5,0.0
1785059095,2026-07-26 17:44:55,2.1,0.5,1.5,3.5,2.0
1785059097,2026-07-26 17:44:57,1.4,1.0,1.0,2.5,1.5
1785059099,2026-07-26 17:44:59,1.1,0.0,3.0,1.5,0.0
1785059101,2026-07-26 17:45:01,3.8,2.0,6.5,6.0,1.0
1785059103,2026-07-26 17:45:03,2.8,1.0,4.0,3.5,2.5
1785059105,2026-07-26 17:45:05,3.1,1.0,5.5,4.0,2.0
1785059107,2026-07-26 17:45:07,2.5,1.5,2.5,4.0,2.0
1785059109,2026-07-26 17:45:09,1.3,0.5,1.0,1.5,1.0
1785059111,2026-07-26 17:45:11,1.4,0.0,3.0,2.5,0.5
1785059113,2026-07-26 17:45:13,3.4,1.5,3.5,5.5,3.5
1785059115,2026-07-26 17:45:15,1.3,0.5,1.0,2.5,2.0
1785059117,2026-07-26 17:45:17,1.3,1.0,2.0,1.0,0.5
1785059119,2026-07-26 17:45:19,1.7,0.0,3.0,2.0,1.0
1785059121,2026-07-26 17:45:21,3.0,2.0,4.0,5.5,1.0
1785059123,2026-07-26 17:45:23,3.1,1.0,5.5,4.5,1.5
1785059125,2026-07-26 17:45:25,3.0,3.0,3.0,3.0,2.0
1785059127,2026-07-26 17:45:27,3.1,2.0,2.0,5.0,5.0
1785059129,2026-07-26 17:45:29,1.0,1.0,0.5,1.5,1.0
1785059131,2026-07-26 17:45:31,1.5,1.0,0.0,1.5,2.5
1785059133,2026-07-26 17:45:33,4.1,7.9,2.0,4.0,2.0
1785059135,2026-07-26 17:45:35,2.4,3.5,3.0,1.5,2.5
1785059137,2026-07-26 17:45:37,1.1,1.5,1.0,0.5,1.5
1785059139,2026-07-26 17:45:39,1.0,1.0,1.0,0.0,0.5
1785059141,2026-07-26 17:45:41,2.4,4.0,3.0,1.5,1.5
1785059143,2026-07-26 17:45:43,1.3,2.0,2.5,0.0,1.0
1785059145,2026-07-26 17:45:45,1.4,2.0,0.5,0.5,1.5
1785059147,2026-07-26 17:45:47,4.1,7.0,3.5,3.0,4.5
1785059149,2026-07-26 17:45:49,1.4,1.0,1.5,0.5,2.0
1785059151,2026-07-26 17:45:51,1.0,3.0,1.0,1.0,0.0
1785059153,2026-07-26 17:45:53,3.0,6.1,2.0,2.0,1.5
1785059155,2026-07-26 17:45:55,2.5,5.0,3.0,2.0,0.5
1785059157,2026-07-26 17:45:57,3.4,6.5,3.5,1.5,1.0
1785059159,2026-07-26 17:45:59,2.8,7.5,2.0,0.5,1.5
1785059161,2026-07-26 17:46:01,1.5,3.5,1.0,0.5,0.5
1785059163,2026-07-26 17:46:03,1.5,2.5,2.0,1.0,1.0
1785059165,2026-07-26 17:46:05,2.1,3.0,1.5,3.0,1.0
1785059167,2026-07-26 17:46:07,3.9,10.5,2.0,1.0,1.5
1785059169,2026-07-26 17:46:09,1.9,4.5,2.5,1.0,1.0
1785059171,2026-07-26 17:46:11,1.1,1.5,1.5,1.0,0.0
1785059173,2026-07-26 17:46:13,1.6,3.0,2.0,1.5,0.0
1785059175,2026-07-26 17:46:15,2.4,4.0,3.5,1.0,1.0
1785059177,2026-07-26 17:46:17,1.4,1.0,1.0,2.0,0.5
1785059179,2026-07-26 17:46:19,1.4,3.0,1.0,1.0,1.0
1785059181,2026-07-26 17:46:21,2.9,5.0,1.5,2.0,3.5
1785059183,2026-07-26 17:46:23,2.6,3.6,1.5,2.5,2.5
